hhid,commid,wave,region,urban_rural,hh_size,dwelling_size,drinking_water_source,pay_for_drinking_water,toilet,bicycle,motorcycle,car,bw_tv,color_tv,washing_machine,refrigerator,air_conditioner,sewing_machine,electric_fan,wall_clock,camera,microwave,electric_cooking_pot,pressure_cooker,computer,telephone,dvd,cellphone,satellite_dish
111303011,111303,2011,11,urban,,30,house_tap,1,1,1,0,1,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
111303012,111303,2011,11,urban,,59,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,0,1,1,1,0,1,1,1,0
111303013,111303,2011,11,urban,,78,house_tap,1,1,1,0,0,,1,1,1,1,1,1,,1,1,1,1,0,1,1,1,0
111303014,111303,2011,11,urban,,59,house_tap,1,1,0,0,0,,1,1,1,1,0,1,,1,0,1,0,1,1,0,1,0
111303015,111303,2011,11,urban,,75,house_tap,1,1,0,0,0,,1,0,1,1,0,1,,0,0,1,1,0,1,0,1,0
111303016,111303,2011,11,urban,,91,house_tap,1,0,1,0,0,,1,1,1,1,0,0,,1,1,1,0,1,1,1,1,0
111303017,111303,2011,11,urban,,77,house_tap,1,1,1,0,0,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
111303018,111303,2011,11,urban,,104,house_tap,1,1,0,0,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
111303019,111303,2011,11,urban,,63,house_tap,1,1,1,0,0,,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,0
111303020,111303,2011,11,urban,,44,house_tap,1,1,0,0,0,,1,1,1,1,0,1,,1,1,1,1,1,0,0,1,0
111304001,111304,2011,11,urban,,108,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,1,1,0,1,1,1,0,1,0
111304002,111304,2011,11,urban,,71,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,1,1,1,1,1,0,0,1,0
111304003,111304,2011,11,urban,,50,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,1
111304004,111304,2011,11,urban,,86,house_tap,1,1,0,0,0,,1,1,1,1,0,1,,1,1,1,1,1,1,0,1,0
111304005,111304,2011,11,urban,,86,house_tap,1,1,1,0,1,,1,1,1,1,0,1,,1,1,1,1,1,1,0,1,0
111304006,111304,2011,11,urban,,129,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,1,1,1,1,1,1,0,1,0
111304007,111304,2011,11,urban,,64,house_tap,1,1,1,0,0,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
111304008,111304,2011,11,urban,,129,house_tap,1,1,0,0,0,,1,1,1,1,0,1,,1,1,0,1,0,1,0,0,0
111304009,111304,2011,11,urban,,129,house_tap,1,1,1,0,1,,1,1,1,1,0,0,,1,1,1,0,1,1,1,1,0
111304010,111304,2011,11,urban,,129,house_tap,1,1,1,0,0,,1,1,1,1,1,1,,1,1,1,1,1,1,0,1,0
111304011,111304,2011,11,urban,,114,house_tap,1,1,1,0,1,,1,1,1,1,0,1,,1,0,0,1,1,1,1,1,0
111304012,111304,2011,11,urban,,38,house_tap,1,1,0,0,0,,1,1,1,1,0,1,,1,1,1,0,1,0,0,1,0
111304013,111304,2011,11,urban,,129,house_tap,1,1,0,0,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
111304014,111304,2011,11,urban,,82,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
111304015,111304,2011,11,urban,,129,house_tap,1,1,0,0,1,,1,1,1,1,0,1,,1,1,1,1,1,1,0,1,0
111304016,111304,2011,11,urban,,75,house_tap,1,1,1,0,1,,1,1,1,1,0,1,,1,1,1,0,1,1,0,1,0
111304017,111304,2011,11,urban,,114,house_tap,1,1,0,0,0,,1,1,1,1,0,1,,1,0,1,0,1,1,0,1,0
111304018,111304,2011,11,urban,,129,house_tap,1,1,0,0,0,,1,1,1,1,0,1,,1,1,1,0,0,1,1,1,0
111304019,111304,2011,11,urban,,70,house_tap,1,1,0,0,1,,1,1,1,1,0,0,,1,0,1,0,0,1,1,1,0
111304020,111304,2011,11,urban,,125,house_tap,1,1,1,0,1,,1,1,1,1,0,0,,1,1,1,0,1,1,0,1,0
111401001,111401,2011,11,urban,,83,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,1,1,1,0,0,1,1,1,0
111401002,111401,2011,11,urban,,118,house_tap,1,1,1,0,1,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
111401003,111401,2011,11,urban,,90,house_tap,1,1,1,0,1,,1,1,1,1,0,0,,1,1,1,1,1,1,1,1,1
111401004,111401,2011,11,urban,,87,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,1,1,1,1,0,1,0,1,0
111401005,111401,2011,11,urban,,90,house_tap,1,0,1,0,0,,1,1,1,1,0,0,,1,1,1,1,1,1,1,1,0
111401006,111401,2011,11,urban,,80,house_tap,1,1,0,0,1,,1,1,1,1,0,0,,1,1,1,1,1,1,0,1,0
111401007,111401,2011,11,urban,,62,house_tap,1,1,0,0,1,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
111401008,111401,2011,11,urban,,90,house_tap,1,1,0,0,1,,1,1,1,1,0,0,,1,1,1,1,1,1,1,1,0
111401009,111401,2011,11,urban,,47,house_tap,1,1,1,0,0,,1,1,1,1,0,0,,1,1,1,0,1,1,1,1,0
111401010,111401,2011,11,urban,,60,house_tap,1,1,1,0,1,,1,1,1,1,0,0,,1,1,0,0,1,0,1,1,0
111401011,111401,2011,11,urban,,60,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,1,1,1,1,0,1,0,1,0
111401012,111401,2011,11,urban,,59,house_tap,1,1,0,0,0,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
111401013,111401,2011,11,urban,,50,house_tap,1,1,0,0,0,,1,1,1,1,0,1,,1,1,1,1,1,1,0,0,0
111401014,111401,2011,11,urban,,50,house_tap,1,1,0,0,0,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
111401015,111401,2011,11,urban,,50,house_tap,1,1,1,0,0,,1,1,1,1,0,0,,1,0,1,0,1,1,0,1,0
111401016,111401,2011,11,urban,,65,house_tap,1,1,1,0,0,,1,1,1,1,1,1,,1,1,1,1,1,1,0,1,0
111401017,111401,2011,11,urban,,46,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,0,1,1,1,1,1,1,1,0
111401018,111401,2011,11,urban,,90,house_tap,1,1,0,0,0,,1,1,1,1,0,0,,0,1,1,1,1,1,1,1,0
111401019,111401,2011,11,urban,,60,house_tap,1,1,0,0,1,,1,1,1,1,0,0,,0,0,1,0,1,0,0,1,0
111401020,111401,2011,11,urban,,85,house_tap,0,1,0,0,0,,1,1,1,1,0,0,,1,1,1,1,1,1,1,1,0
111402001,111402,2011,11,urban,,100,house_tap,1,1,1,0,1,,1,1,1,1,0,0,,1,1,1,1,1,1,1,1,0
111402002,111402,2011,11,urban,,82,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
111402003,111402,2011,11,urban,,100,house_tap,1,1,1,0,1,,1,1,1,1,0,0,,0,1,1,0,1,0,0,1,0
111402004,111402,2011,11,urban,,112,other,1,1,1,0,1,,1,1,1,1,0,1,,1,1,1,0,1,1,1,1,1
111402005,111402,2011,11,urban,,42,house_tap,1,0,1,0,0,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
111402006,111402,2011,11,urban,,46,house_tap,1,1,1,0,1,,1,1,1,1,1,1,,1,1,1,1,1,0,1,1,0
111402007,111402,2011,11,urban,,47,house_tap,1,1,1,0,0,,1,1,1,1,1,1,,0,1,0,0,0,1,1,1,0
111402008,111402,2011,11,urban,,38,house_tap,1,1,1,0,1,,1,1,1,1,0,0,,0,0,0,1,1,1,1,1,0
111402009,111402,2011,11,urban,,60,house_tap,1,1,1,0,0,,1,1,1,1,0,0,,1,0,1,0,1,1,0,1,0
111402010,111402,2011,11,urban,,56,house_tap,1,1,1,0,0,,1,1,1,1,0,0,,0,0,1,1,0,1,1,1,0
111402011,111402,2011,11,urban,,73,house_tap,1,1,0,1,0,,1,1,1,1,0,1,,0,1,1,1,0,1,1,1,0
111402012,111402,2011,11,urban,,85,house_tap,1,1,1,0,1,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
111402013,111402,2011,11,urban,,78,house_tap,1,0,1,0,1,,1,1,1,1,1,1,,1,1,1,0,1,0,0,1,0
111402014,111402,2011,11,urban,,82,house_tap,1,1,1,0,0,,1,1,0,1,0,1,,1,1,0,1,1,1,0,1,0
111402015,111402,2011,11,urban,,80,house_tap,1,1,0,0,0,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
111402016,111402,2011,11,urban,,39,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,1,1,1,1,1,1,0,1,0
111402017,111402,2011,11,urban,,100,house_tap,1,1,0,0,0,,1,1,1,1,0,0,,1,1,1,0,1,1,0,1,0
111402018,111402,2011,11,urban,,50,house_tap,1,1,1,0,0,,1,1,1,1,0,0,,1,1,1,0,1,1,1,1,0
111402019,111402,2011,11,urban,,128,house_tap,1,0,0,0,0,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
111402020,111402,2011,11,urban,,90,house_tap,1,1,0,0,1,,1,1,1,1,0,0,,1,1,1,1,1,1,1,1,0
111403001,111403,2011,11,urban,,100,house_tap,1,1,1,0,1,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
111403002,111403,2011,11,urban,,180,house_tap,1,1,1,0,1,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
111403003,111403,2011,11,urban,,60,house_tap,1,1,1,0,0,,1,0,0,1,0,1,,0,0,0,0,1,0,0,1,0
111403004,111403,2011,11,urban,,140,house_tap,1,0,1,0,1,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
111403005,111403,2011,11,urban,,111,house_tap,1,0,1,0,0,,1,1,1,1,0,1,,1,1,1,0,1,1,0,1,0
111403006,111403,2011,11,urban,,90,house_tap,1,0,1,0,0,,1,1,1,1,0,0,,1,0,1,0,1,0,1,1,0
111403007,111403,2011,11,urban,,100,house_tap,1,0,1,0,0,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
111403008,111403,2011,11,urban,,95,house_tap,1,0,1,0,0,,1,1,1,1,0,1,,1,1,1,1,0,1,1,1,0
111403009,111403,2011,11,urban,,45,house_tap,1,1,0,0,1,,1,1,1,1,1,1,,1,1,1,0,1,1,0,1,0
111403010,111403,2011,11,urban,,260,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,1,0,1,1,1,1,1,1,0
111403011,111403,2011,11,urban,,80,house_tap,1,0,0,0,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
111403012,111403,2011,11,urban,,300,house_tap,1,0,1,1,0,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
111403013,111403,2011,11,urban,,700,house_tap,1,1,1,0,1,,1,1,1,1,0,1,,1,0,1,0,1,1,1,1,0
111403014,111403,2011,11,urban,,100,house_tap,1,0,1,1,0,,1,1,1,1,0,1,,1,1,1,0,1,1,1,1,1
111403015,111403,2011,11,urban,,100,yard_tap,1,0,1,0,0,,1,1,1,1,0,1,,0,0,0,0,1,1,0,0,0
111403016,111403,2011,11,urban,,150,house_tap,1,1,0,0,1,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
111403017,111403,2011,11,urban,,95,house_tap,1,1,0,0,1,,1,1,1,1,0,1,,1,1,1,0,1,1,1,1,1
111403018,111403,2011,11,urban,,110,yard_tap,1,0,1,0,0,,1,1,1,0,0,1,,1,0,1,1,0,1,1,0,0
111403019,111403,2011,11,urban,,100,house_tap,1,1,1,0,1,,1,1,1,1,0,0,,1,1,1,0,1,0,1,1,0
111403020,111403,2011,11,urban,,110,house_tap,1,0,1,0,1,,1,1,1,1,0,0,,1,1,1,0,1,1,1,1,0
111404001,111404,2011,11,urban,,78,house_tap,1,1,1,0,1,,1,1,1,1,0,1,,1,0,1,1,1,1,0,1,1
111404002,111404,2011,11,urban,,78,house_tap,1,1,1,0,0,,1,1,1,1,0,0,,1,1,1,1,1,1,1,1,1
111404003,111404,2011,11,urban,,56,house_tap,1,1,1,0,0,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
111404004,111404,2011,11,urban,,65,house_tap,1,1,1,0,0,,1,1,1,1,0,0,,1,1,1,1,0,1,1,1,0
111404005,111404,2011,11,urban,,55,house_tap,1,1,1,1,0,,1,1,1,1,1,1,,0,0,0,0,1,1,1,1,1
111404006,111404,2011,11,urban,,64,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,1,1,1,0,1,1,0,1,1
111404007,111404,2011,11,urban,,60,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
111404008,111404,2011,11,urban,,60,yard_well,1,1,1,0,0,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
111404009,111404,2011,11,urban,,78,house_tap,1,1,1,0,1,,1,1,1,1,0,0,,1,1,1,0,1,1,1,1,1
111404010,111404,2011,11,urban,,87,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
111404011,111404,2011,11,urban,,105,house_tap,1,1,1,0,0,,1,1,1,1,1,1,,1,1,1,1,1,0,0,1,0
111404012,111404,2011,11,urban,,76,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,1,1,1,0,1,1,1,1,0
111404013,111404,2011,11,urban,,76,house_tap,1,1,0,0,1,,1,1,1,1,0,0,,1,1,1,0,1,1,1,1,0
111404014,111404,2011,11,urban,,80,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,1
111404015,111404,2011,11,urban,,78,house_tap,1,1,1,0,1,,1,1,1,1,0,0,,1,1,1,1,1,1,1,1,1
111404016,111404,2011,11,urban,,78,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,1
111404017,111404,2011,11,urban,,78,house_tap,1,1,1,0,1,,1,1,1,1,0,0,,1,1,1,0,1,1,1,1,1
111404018,111404,2011,11,urban,,69,house_tap,1,1,0,0,1,,1,1,1,1,0,0,,1,1,1,1,1,1,1,1,0
111404019,111404,2011,11,urban,,78,house_tap,1,1,1,0,1,,1,1,1,1,0,0,,1,1,1,0,1,1,1,1,1
111404020,111404,2011,11,urban,,78,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,1
112101001,112101,2011,11,rural,,94,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
112101002,112101,2011,11,rural,,119,house_tap,1,1,0,1,1,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
112101003,112101,2011,11,rural,,106,house_tap,1,1,1,0,1,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
112101004,112101,2011,11,rural,,95,house_tap,1,1,1,0,1,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
112101005,112101,2011,11,rural,,83,house_tap,1,1,1,0,0,,1,1,1,1,1,0,,1,1,1,1,1,1,1,1,0
112101006,112101,2011,11,rural,,830,house_tap,1,1,1,0,0,,1,1,1,0,0,1,,1,1,1,1,0,0,0,1,0
112101007,112101,2011,11,rural,,86,house_tap,1,1,1,0,0,,1,1,1,1,1,1,,0,1,1,1,0,1,0,1,0
112101008,112101,2011,11,rural,,79,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,0,1,1,0,0,1,0,1,0
112101009,112101,2011,11,rural,,107,house_tap,1,1,1,0,0,,1,0,1,1,1,1,,1,1,1,1,0,1,1,1,0
112101010,112101,2011,11,rural,,107,house_tap,1,1,1,0,1,,1,0,1,1,0,0,,1,0,1,1,0,0,0,1,0
112101011,112101,2011,11,rural,,107,other,1,1,1,0,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
112101012,112101,2011,11,rural,,107,other,1,1,1,0,0,,1,1,1,1,1,0,,0,1,0,1,0,0,0,1,0
112101013,112101,2011,11,rural,,108,house_tap,1,1,1,0,1,,1,1,1,1,0,0,,0,0,1,1,0,0,1,1,0
112101014,112101,2011,11,rural,,85,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
112101015,112101,2011,11,rural,,108,house_tap,1,1,1,0,0,,1,1,1,1,0,0,,0,1,1,1,0,0,0,1,0
112101016,112101,2011,11,rural,,94,house_tap,1,1,1,0,1,,1,1,1,1,0,1,,1,0,1,0,1,0,1,1,0
112101017,112101,2011,11,rural,,94,other,1,1,1,0,1,,1,1,1,1,0,1,,1,1,1,1,1,0,1,1,0
112101018,112101,2011,11,rural,,83,house_tap,1,1,1,0,1,,1,1,1,1,0,1,,1,1,1,1,1,0,0,1,0
112101019,112101,2011,11,rural,,87,house_tap,1,1,1,0,1,,1,1,1,1,1,1,,1,0,1,1,1,1,1,1,0
112101020,112101,2011,11,rural,,90,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,0,1,1,1,1,1,1,1,0
112102001,112102,2011,11,rural,,86,house_tap,1,1,0,0,1,,1,1,1,1,0,1,,0,1,1,1,1,1,1,1,0
112102002,112102,2011,11,rural,,82,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,1,0,1,0,0,1,1,1,0
112102003,112102,2011,11,rural,,84,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
112102004,112102,2011,11,rural,,85,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,1,1,0,1,1,1,0,1,0
112102005,112102,2011,11,rural,,80,house_tap,1,1,1,0,1,,1,1,1,1,0,0,,1,1,1,1,1,0,1,1,0
112102006,112102,2011,11,rural,,80,house_tap,1,1,1,0,1,,1,1,1,1,0,1,,0,1,1,1,1,0,0,1,0
112102007,112102,2011,11,rural,,90,house_tap,1,1,0,0,0,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
112102008,112102,2011,11,rural,,80,house_tap,1,1,1,0,1,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
112102009,112102,2011,11,rural,,81,other,1,1,1,0,0,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
112102010,112102,2011,11,rural,,85,house_tap,1,1,1,0,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
112102011,112102,2011,11,rural,,105,house_tap,1,1,1,0,1,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
112102012,112102,2011,11,rural,,70,house_tap,1,1,0,0,0,,1,1,1,1,0,0,,1,0,1,1,1,1,1,1,0
112102013,112102,2011,11,rural,,106,house_tap,1,1,1,0,1,,1,1,1,1,0,0,,1,1,1,1,1,1,1,1,0
112102014,112102,2011,11,rural,,94,house_tap,1,1,1,0,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
112102015,112102,2011,11,rural,,84,house_tap,1,1,1,0,0,,1,1,1,1,1,1,,1,1,1,1,0,1,1,1,0
112102016,112102,2011,11,rural,,109,house_tap,1,1,1,0,1,,1,1,1,0,0,1,,1,1,0,1,1,1,1,1,0
112102017,112102,2011,11,rural,,90,house_tap,1,0,1,0,1,,1,1,1,1,0,1,,0,1,1,0,1,1,1,1,0
112102018,112102,2011,11,rural,,81,house_tap,1,1,1,0,1,,1,1,1,1,0,1,,1,0,1,1,1,1,1,1,0
112102019,112102,2011,11,rural,,85,house_tap,1,0,1,0,1,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
112102020,112102,2011,11,rural,,75,house_tap,1,0,1,0,1,,1,1,1,1,1,1,,1,1,1,1,1,1,0,1,0
112103001,112103,2011,11,rural,,100,house_tap,0,1,1,1,0,,1,1,1,1,0,0,,0,0,0,0,1,0,0,1,0
112103002,112103,2011,11,rural,,80,house_tap,0,1,1,0,0,,1,1,1,1,1,1,,0,1,0,1,0,1,1,1,0
112103003,112103,2011,11,rural,,90,house_tap,0,1,1,0,1,,1,1,1,1,0,0,,0,1,1,1,1,1,1,1,0
112103004,112103,2011,11,rural,,100,house_tap,0,1,1,0,1,,1,1,1,1,0,1,,0,1,1,1,1,1,0,1,1
112103005,112103,2011,11,rural,,200,house_tap,0,1,1,1,0,,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,0
112103006,112103,2011,11,rural,,75,house_tap,0,1,1,1,0,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
112103007,112103,2011,11,rural,,200,house_tap,0,1,1,0,1,,1,1,1,1,0,0,,1,1,1,1,1,1,0,1,0
112103008,112103,2011,11,rural,,100,house_tap,0,0,1,1,0,,1,1,1,1,0,1,,1,0,0,0,1,1,0,1,0
112103009,112103,2011,11,rural,,200,yard_tap,0,1,1,0,0,,1,1,1,1,1,1,,0,0,1,1,0,1,1,1,0
112103010,112103,2011,11,rural,,300,house_tap,0,1,1,1,1,,1,1,1,1,1,1,,1,1,1,0,1,1,1,1,1
112103011,112103,2011,11,rural,,100,yard_tap,0,0,1,1,0,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
112103012,112103,2011,11,rural,,100,house_tap,0,0,1,1,0,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
112103013,112103,2011,11,rural,,100,house_tap,0,1,0,0,0,,1,1,1,1,1,1,,0,0,1,0,0,0,1,1,0
112103014,112103,2011,11,rural,,140,house_tap,0,1,1,0,1,,1,1,1,1,0,1,,0,0,1,1,1,1,1,1,0
112103015,112103,2011,11,rural,,200,house_tap,0,1,1,1,0,,1,1,1,1,1,1,,1,1,1,0,1,1,0,1,0
112103016,112103,2011,11,rural,,400,house_tap,0,1,1,1,1,,1,1,1,1,1,0,,1,1,1,1,1,1,1,1,0
112103017,112103,2011,11,rural,,150,house_tap,0,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
112103018,112103,2011,11,rural,,150,house_tap,1,0,1,1,1,,1,1,1,1,0,0,,1,1,1,1,1,1,1,1,0
112103019,112103,2011,11,rural,,120,yard_tap,0,0,1,0,0,,1,1,1,1,0,1,,0,1,1,0,0,1,1,1,0
112103020,112103,2011,11,rural,,90,yard_tap,0,0,1,1,1,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
112104001,112104,2011,11,rural,,350,house_tap,1,1,1,0,1,,1,1,1,1,0,0,,0,1,1,1,1,1,0,1,0
112104002,112104,2011,11,rural,,300,house_tap,1,1,1,0,1,,1,1,1,1,0,0,,0,0,1,1,1,1,0,1,0
112104003,112104,2011,11,rural,,230,house_tap,1,1,1,0,0,,1,1,1,0,1,1,,1,1,1,0,0,1,1,1,0
112104004,112104,2011,11,rural,,100,house_tap,1,1,1,1,1,,1,1,1,1,0,1,,1,1,1,1,1,1,0,1,0
112104005,112104,2011,11,rural,,300,house_tap,0,1,1,0,1,,1,1,1,1,0,1,,0,1,1,1,1,1,1,1,1
112104006,112104,2011,11,rural,,180,house_tap,0,1,1,0,0,,1,1,1,0,0,1,,0,0,1,0,0,1,0,0,0
112104007,112104,2011,11,rural,,230,yard_tap,0,1,1,0,0,,1,1,1,1,1,1,,1,0,1,0,1,1,0,1,0
112104008,112104,2011,11,rural,,90,yard_tap,0,1,1,0,0,,1,1,1,0,0,1,,0,1,0,0,1,0,1,1,0
112104009,112104,2011,11,rural,,250,house_tap,0,0,0,0,1,,1,1,1,1,0,1,,1,0,1,1,1,1,1,1,0
112104010,112104,2011,11,rural,,300,house_tap,0,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
112104011,112104,2011,11,rural,,300,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,0,1,1,1,1,1,1,1,0
112104012,112104,2011,11,rural,,500,house_tap,1,1,1,0,1,,1,1,1,1,1,1,,1,1,1,1,0,1,1,1,0
112104013,112104,2011,11,rural,,100,house_tap,0,0,1,0,1,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
112104014,112104,2011,11,rural,,400,house_tap,0,1,1,0,0,,1,1,1,1,0,1,,0,0,1,0,1,0,0,1,0
112104015,112104,2011,11,rural,,80,yard_tap,0,1,1,0,0,,1,1,1,1,0,1,,0,0,1,1,1,1,1,1,0
112104016,112104,2011,11,rural,,100,house_tap,0,1,1,0,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
112104017,112104,2011,11,rural,,110,house_tap,0,1,1,0,1,,1,1,1,1,0,1,,1,1,1,0,0,1,1,1,0
112104018,112104,2011,11,rural,,400,house_tap,0,1,1,0,1,,1,1,1,1,0,1,,1,1,1,1,1,0,1,1,0
112104019,112104,2011,11,rural,,400,house_tap,0,1,1,0,0,,1,1,1,0,1,1,,0,0,1,0,0,1,1,1,0
112104020,112104,2011,11,rural,,500,house_tap,0,1,1,0,1,,1,1,1,1,0,1,,1,0,1,0,1,1,1,1,0
112201001,112201,2011,11,rural,,91,house_tap,1,1,0,0,1,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
112201002,112201,2011,11,rural,,76,house_tap,1,1,0,0,1,,1,1,1,1,0,1,,0,1,1,0,1,0,0,1,0
112201003,112201,2011,11,rural,,60,house_tap,1,1,0,0,1,,1,1,1,1,0,1,,1,1,1,1,1,0,0,1,0
112201004,112201,2011,11,rural,,76,house_tap,1,1,0,0,1,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
112201005,112201,2011,11,rural,,61,house_tap,1,1,0,0,1,,1,1,1,1,0,1,,1,1,1,1,1,0,1,1,0
112201006,112201,2011,11,rural,,76,house_tap,1,1,1,0,0,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
112201007,112201,2011,11,rural,,65,house_tap,1,1,1,1,0,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
112201008,112201,2011,11,rural,,65,house_tap,1,1,1,0,1,,1,1,1,1,0,0,,0,1,1,1,0,1,1,1,0
112201009,112201,2011,11,rural,,65,house_tap,1,1,0,0,1,,1,1,1,0,0,1,,1,1,1,1,1,1,1,1,0
112201010,112201,2011,11,rural,,60,house_tap,1,1,1,0,1,,1,1,1,1,0,0,,0,1,1,0,1,1,1,1,0
112201011,112201,2011,11,rural,,50,house_tap,1,1,1,1,0,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
112201012,112201,2011,11,rural,,76,house_tap,1,1,0,0,0,,1,1,1,1,0,0,,1,1,1,1,1,1,0,1,0
112201013,112201,2011,11,rural,,77,house_tap,1,1,0,0,1,,1,1,1,1,0,1,,1,1,1,1,1,1,0,1,0
112201014,112201,2011,11,rural,,90,house_tap,1,1,0,0,1,,1,1,1,1,0,0,,1,1,1,1,1,1,1,1,0
112201015,112201,2011,11,rural,,90,house_tap,1,1,0,0,1,,1,1,1,1,0,0,,1,1,1,1,1,1,1,1,0
112201016,112201,2011,11,rural,,90,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,1,1,1,1,0,1,0,1,0
112201017,112201,2011,11,rural,,89,house_tap,1,1,0,0,1,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
112201018,112201,2011,11,rural,,67,house_tap,1,1,1,0,1,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
112201019,112201,2011,11,rural,,70,house_tap,1,1,0,0,1,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
112201020,112201,2011,11,rural,,930,house_tap,1,1,1,0,1,,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,0
112202001,112202,2011,11,rural,,80,house_tap,1,1,1,0,0,,1,1,1,1,1,1,,0,0,1,1,1,1,1,1,0
112202002,112202,2011,11,rural,,93,house_tap,1,1,1,0,1,,1,1,1,1,1,0,,1,1,1,1,1,0,1,1,0
